,5,10,15,20,25,30
52,0.17046688382193265,0.17046688382193265,0.16938110749185664,0.16938110749185664,0.16938110749185664,0.17046688382193265
53,0.17372421281216066,0.17372421281216066,0.17480998914223667,0.17480998914223667,0.17372421281216066,0.17372421281216066
54,0.16720955483170463,0.16395222584147662,0.16395222584147662,0.16720955483170463,0.16395222584147662,0.16720955483170463
55,0.17372421281216066,0.17372421281216066,0.17589576547231267,0.17589576547231267,0.17589576547231267,0.17372421281216066
56,0.14983713355048855,0.14983713355048855,0.15200868621064056,0.15200868621064056,0.14983713355048855,0.15200868621064056
57,0.17046688382193265,0.17046688382193265,0.16938110749185664,0.16938110749185664,0.17046688382193265,0.17046688382193265
58,0.17263843648208466,0.17263843648208466,0.17155266015200865,0.17263843648208466,0.17263843648208466,0.17155266015200865
59,0.14875135722041255,0.14875135722041255,0.14875135722041255,0.14875135722041255,0.14875135722041255,0.15418023887079257
60,0.17806731813246468,0.17806731813246468,0.17806731813246468,0.17806731813246468,0.17806731813246468,0.17806731813246468
61,0.17480998914223667,0.17480998914223667,0.17698154180238868,0.17698154180238868,0.17698154180238868,0.17698154180238868
62,0.1574375678610206,0.1574375678610206,0.1596091205211726,0.1596091205211726,0.1574375678610206,0.1596091205211726
63,0.1824104234527687,0.1824104234527687,0.1824104234527687,0.1824104234527687,0.1824104234527687,0.1824104234527687
64,0.17480998914223667,0.17480998914223667,0.17480998914223667,0.17480998914223667,0.17480998914223667,0.17480998914223667
65,0.1585233441910966,0.1585233441910966,0.1585233441910966,0.1585233441910966,0.1585233441910966,0.1585233441910966
66,0.14875135722041255,0.14875135722041255,0.14875135722041255,0.14875135722041255,0.14875135722041255,0.14875135722041255
67,0.16829533116178064,0.16829533116178064,0.16829533116178064,0.16829533116178064,0.16829533116178064,0.16829533116178064
68,0.16503800217155262,0.16612377850162863,0.16503800217155262,0.16503800217155262,0.16503800217155262,0.16503800217155262
69,0.14440825190010853,0.14549402823018454,0.14440825190010853,0.14549402823018454,0.14440825190010853,0.14440825190010853
70,0.17915309446254069,0.17915309446254069,0.17915309446254069,0.17915309446254069,0.17915309446254069,0.17915309446254069
71,0.15526601520086858,0.15526601520086858,0.15526601520086858,0.15526601520086858,0.15526601520086858,0.15526601520086858
72,0.17372421281216066,0.17372421281216066,0.17372421281216066,0.17263843648208466,0.17263843648208466,0.17263843648208466
73,0.16612377850162863,0.1617806731813246,0.1617806731813246,0.16612377850162863,0.16612377850162863,0.16612377850162863
74,0.16503800217155262,0.16395222584147662,0.16503800217155262,0.16395222584147662,0.16503800217155262,0.16503800217155262
75,0.18675352877307272,0.18675352877307272,0.18566775244299671,0.18566775244299671,0.18566775244299671,0.18566775244299671
76,0.16612377850162863,0.16612377850162863,0.16612377850162863,0.16938110749185664,0.16938110749185664,0.16612377850162863
77,0.1802388707926167,0.1802388707926167,0.1802388707926167,0.1824104234527687,0.1824104234527687,0.1824104234527687
78,0.1628664495114006,0.1628664495114006,0.1628664495114006,0.1628664495114006,0.1628664495114006,0.1628664495114006
79,0.1834961997828447,0.1834961997828447,0.1834961997828447,0.1834961997828447,0.1834961997828447,0.1834961997828447
80,0.17263843648208466,0.17263843648208466,0.17372421281216066,0.17263843648208466,0.17263843648208466,0.17372421281216066
81,0.17046688382193265,0.17046688382193265,0.17046688382193265,0.17263843648208466,0.17046688382193265,0.17263843648208466
82,0.1824104234527687,0.1824104234527687,0.1824104234527687,0.1824104234527687,0.1824104234527687,0.1824104234527687
83,0.15309446254071657,0.15309446254071657,0.15309446254071657,0.15309446254071657,0.15309446254071657,0.15309446254071657
84,0.17915309446254069,0.17806731813246468,0.17915309446254069,0.17915309446254069,0.17915309446254069,0.17915309446254069
85,0.17046688382193265,0.17046688382193265,0.16612377850162863,0.16612377850162863,0.16612377850162863,0.16612377850162863
86,0.14983713355048855,0.14983713355048855,0.14983713355048855,0.15092290988056456,0.14983713355048855,0.14983713355048855
87,0.16395222584147662,0.16395222584147662,0.16395222584147662,0.16395222584147662,0.16395222584147662,0.16395222584147662
88,0.15309446254071657,0.15309446254071657,0.15309446254071657,0.15309446254071657,0.15309446254071657,0.15309446254071657
89,0.1617806731813246,0.1617806731813246,0.1617806731813246,0.1628664495114006,0.1628664495114006,0.1628664495114006
90,0.16612377850162863,0.16612377850162863,0.16612377850162863,0.16612377850162863,0.16829533116178064,0.16612377850162863
91,0.19001085776330073,0.18783930510314872,0.18783930510314872,0.19001085776330073,0.18783930510314872,0.19001085776330073
92,0.16829533116178064,0.16938110749185664,0.16829533116178064,0.16829533116178064,0.16938110749185664,0.16829533116178064
93,0.15526601520086858,0.15526601520086858,0.15526601520086858,0.15526601520086858,0.15418023887079257,0.15418023887079257
94,0.15200868621064056,0.15200868621064056,0.1574375678610206,0.15200868621064056,0.15200868621064056,0.1574375678610206
95,0.17480998914223667,0.17480998914223667,0.17480998914223667,0.17480998914223667,0.17480998914223667,0.17589576547231267
96,0.1596091205211726,0.1596091205211726,0.1596091205211726,0.1596091205211726,0.1596091205211726,0.1596091205211726
97,0.16938110749185664,0.16829533116178064,0.16938110749185664,0.16829533116178064,0.16938110749185664,0.16938110749185664
98,0.17372421281216066,0.17263843648208466,0.17263843648208466,0.17263843648208466,0.17372421281216066,0.17263843648208466
99,0.15526601520086858,0.15526601520086858,0.15526601520086858,0.15200868621064056,0.15526601520086858,0.15200868621064056
